date,time,code,open,high,low,close,volume,amount,adjustflag
2022-07-25,20220725135000000,sh.600000,7.3600,7.3600,7.3500,7.3600,117800,866597.0000,3
2022-07-25,20220725135500000,sh.600000,7.3500,7.3700,7.3500,7.3500,444100,3268182.0000,3
2022-07-25,20220725140000000,sh.600000,7.3600,7.3600,7.3500,7.3500,139200,1024027.0000,3
2022-07-25,20220725140500000,sh.600000,7.3600,7.3600,7.3500,7.3500,131017,963985.0000,3
2022-07-25,20220725141000000,sh.600000,7.3600,7.3600,7.3500,7.3600,355100,2613139.0000,3
2022-07-25,20220725141500000,sh.600000,7.3600,7.3700,7.3500,7.3600,1918300,14120341.0000,3
2022-07-25,20220725142000000,sh.600000,7.3600,7.3600,7.3500,7.3600,95700,704169.0000,3
2022-07-25,20220725142500000,sh.600000,7.3600,7.3600,7.3500,7.3600,432500,3179221.0000,3
2022-07-25,20220725143000000,sh.600000,7.3500,7.3600,7.3400,7.3600,128665,946453.0000,3
2022-07-25,20220725143500000,sh.600000,7.3600,7.3600,7.3400,7.3600,357800,2630265.0000,3
2022-07-25,20220725144000000,sh.600000,7.3600,7.3600,7.3500,7.3600,241690,1778423.0000,3
2022-07-25,20220725144500000,sh.600000,7.3500,7.3700,7.3500,7.3600,431300,3174529.0000,3
2022-07-25,20220725145000000,sh.600000,7.3500,7.3700,7.3500,7.3600,291900,2146891.0000,3
2022-07-25,20220725145500000,sh.600000,7.3500,7.3600,7.3500,7.3600,718030,5277779.0000,3
2022-07-25,20220725150000000,sh.600000,7.3500,7.3600,7.3400,7.3500,503059,3697495.0000,3
2022-07-26,20220726093500000,sh.600000,7.3600,7.3800,7.3400,7.3700,980600,7217447.0000,3
2022-07-26,20220726094000000,sh.600000,7.3700,7.3700,7.3500,7.3500,439800,3235521.0000,3
2022-07-26,20220726094500000,sh.600000,7.3500,7.3700,7.3500,7.3700,229400,1688252.0000,3
2022-07-26,20220726095000000,sh.600000,7.3700,7.3700,7.3500,7.3600,244700,1801673.0000,3
2022-07-26,20220726095500000,sh.600000,7.3700,7.3700,7.3500,7.3600,532248,3917122.0000,3
2022-07-26,20220726100000000,sh.600000,7.3600,7.3600,7.3500,7.3500,259200,1906188.0000,3
2022-07-26,20220726100500000,sh.600000,7.3500,7.3600,7.3500,7.3600,74200,545819.0000,3
2022-07-26,20220726101000000,sh.600000,7.3500,7.3600,7.3500,7.3500,244600,1798425.0000,3
2022-07-26,20220726101500000,sh.600000,7.3600,7.3600,7.3500,7.3500,193200,1421136.0000,3
2022-07-26,20220726102000000,sh.600000,7.3500,7.3600,7.3500,7.3600,498000,3663812.0000,3
2022-07-26,20220726102500000,sh.600000,7.3600,7.3700,7.3500,7.3600,1097200,8074692.0000,3
2022-07-26,20220726103000000,sh.600000,7.3600,7.3700,7.3500,7.3600,1270631,9351046.0000,3
2022-07-26,20220726103500000,sh.600000,7.3600,7.3700,7.3500,7.3600,408800,3008225.0000,3
2022-07-26,20220726104000000,sh.600000,7.3500,7.3700,7.3500,7.3600,528900,3892988.0000,3
2022-07-26,20220726104500000,sh.600000,7.3600,7.3700,7.3600,7.3600,111000,817930.0000,3
2022-07-26,20220726105000000,sh.600000,7.3600,7.3700,7.3600,7.3700,102100,752135.0000,3
2022-07-26,20220726105500000,sh.600000,7.3700,7.3700,7.3600,7.3600,217200,1599322.0000,3
2022-07-26,20220726110000000,sh.600000,7.3700,7.3700,7.3500,7.3700,809800,5957251.0000,3
2022-07-26,20220726110500000,sh.600000,7.3600,7.3700,7.3600,7.3700,134300,989621.0000,3
2022-07-26,20220726111000000,sh.600000,7.3700,7.3700,7.3600,7.3600,100100,737620.0000,3
2022-07-26,20220726111500000,sh.600000,7.3600,7.3800,7.3600,7.3800,322100,2375005.0000,3
2022-07-26,20220726112000000,sh.600000,7.3800,7.3800,7.3700,7.3800,658600,4859807.0000,3
2022-07-26,20220726112500000,sh.600000,7.3800,7.3800,7.3700,7.3800,301100,2221920.0000,3
2022-07-26,20220726113000000,sh.600000,7.3800,7.3900,7.3700,7.3800,752509,5554009.0000,3
2022-07-26,20220726130500000,sh.600000,7.3700,7.3800,7.3700,7.3800,242822,1791689.0000,3
2022-07-26,20220726131000000,sh.600000,7.3800,7.3900,7.3700,7.3900,406022,2996810.0000,3
2022-07-26,20220726131500000,sh.600000,7.3800,7.3900,7.3800,7.3900,182934,1351276.0000,3
2022-07-26,20220726132000000,sh.600000,7.3900,7.3900,7.3800,7.3900,135300,999581.0000,3
2022-07-26,20220726132500000,sh.600000,7.3900,7.3900,7.3800,7.3900,241400,1783426.0000,3
2022-07-26,20220726133000000,sh.600000,7.3900,7.3900,7.3800,7.3800,140400,1037260.0000,3
2022-07-26,20220726133500000,sh.600000,7.3900,7.3900,7.3700,7.3800,347301,2563086.0000,3
2022-07-26,20220726134000000,sh.600000,7.3800,7.3800,7.3700,7.3800,89300,658974.0000,3
2022-07-26,20220726134500000,sh.600000,7.3800,7.3800,7.3700,7.3700,261200,1926603.0000,3
2022-07-26,20220726135000000,sh.600000,7.3700,7.3800,7.3700,7.3800,237400,1751364.0000,3
2022-07-26,20220726135500000,sh.600000,7.3800,7.3800,7.3700,7.3800,368100,2713755.0000,3
2022-07-26,20220726140000000,sh.600000,7.3800,7.3800,7.3700,7.3800,298000,2197032.0000,3
2022-07-26,20220726140500000,sh.600000,7.3800,7.3800,7.3700,7.3800,301200,2220965.0000,3
2022-07-26,20220726141000000,sh.600000,7.3800,7.3800,7.3700,7.3700,104743,772795.0000,3
2022-07-26,20220726141500000,sh.600000,7.3700,7.3800,7.3700,7.3800,252400,1861894.0000,3
2022-07-26,20220726142000000,sh.600000,7.3800,7.3800,7.3700,7.3700,214100,1578833.0000,3
2022-07-26,20220726142500000,sh.600000,7.3700,7.3800,7.3700,7.3800,1076100,7938146.0000,3
2022-07-26,20220726143000000,sh.600000,7.3800,7.3800,7.3700,7.3700,270200,1991947.0000,3
2022-07-26,20220726143500000,sh.600000,7.3700,7.3800,7.3700,7.3800,392400,2892573.0000,3
2022-07-26,20220726144000000,sh.600000,7.3800,7.3800,7.3700,7.3800,243500,1794962.0000,3
2022-07-26,20220726144500000,sh.600000,7.3800,7.3800,7.3700,7.3800,160500,1184127.0000,3
2022-07-26,20220726145000000,sh.600000,7.3800,7.3800,7.3700,7.3800,352659,2602307.0000,3
2022-07-26,20220726145500000,sh.600000,7.3800,7.3800,7.3700,7.3700,820000,6048021.0000,3
2022-07-26,20220726150000000,sh.600000,7.3700,7.3800,7.3700,7.3800,1082300,7986231.0000,3
2022-07-27,20220727093500000,sh.600000,7.3600,7.3700,7.3500,7.3500,745568,5486301.0000,3
2022-07-27,20220727094000000,sh.600000,7.3500,7.3700,7.3500,7.3700,469932,3457024.0000,3
2022-07-27,20220727094500000,sh.600000,7.3700,7.3700,7.3500,7.3500,459800,3381882.0000,3
2022-07-27,20220727095000000,sh.600000,7.3600,7.3600,7.3400,7.3600,382949,2814573.0000,3
2022-07-27,20220727095500000,sh.600000,7.3500,7.3600,7.3500,7.3500,338567,2488870.0000,3
2022-07-27,20220727100000000,sh.600000,7.3500,7.3600,7.3300,7.3300,1795052,13176141.0000,3
2022-07-27,20220727100500000,sh.600000,7.3300,7.3400,7.3300,7.3400,151801,1113679.0000,3
2022-07-27,20220727101000000,sh.600000,7.3400,7.3400,7.3300,7.3300,140600,1031442.0000,3
2022-07-27,20220727101500000,sh.600000,7.3400,7.3400,7.3300,7.3400,214929,1576155.0000,3
2022-07-27,20220727102000000,sh.600000,7.3400,7.3400,7.3300,7.3300,231400,1697287.0000,3
2022-07-27,20220727102500000,sh.600000,7.3300,7.3500,7.3300,7.3500,644000,4727286.0000,3
2022-07-27,20220727103000000,sh.600000,7.3500,7.3500,7.3400,7.3500,285600,2096700.0000,3
2022-07-27,20220727103500000,sh.600000,7.3500,7.3500,7.3400,7.3500,225250,1654228.0000,3
2022-07-27,20220727104000000,sh.600000,7.3500,7.3500,7.3400,7.3400,83200,611099.0000,3
2022-07-27,20220727104500000,sh.600000,7.3400,7.3500,7.3400,7.3500,110000,807984.0000,3
2022-07-27,20220727105000000,sh.600000,7.3500,7.3500,7.3300,7.3500,772300,5669051.0000,3
2022-07-27,20220727105500000,sh.600000,7.3500,7.3500,7.3400,7.3400,128700,945208.0000,3
2022-07-27,20220727110000000,sh.600000,7.3400,7.3500,7.3400,7.3500,101991,749351.0000,3
2022-07-27,20220727110500000,sh.600000,7.3500,7.3500,7.3300,7.3300,414209,3040061.0000,3
2022-07-27,20220727111000000,sh.600000,7.3300,7.3500,7.3300,7.3300,284687,2090377.0000,3
2022-07-27,20220727111500000,sh.600000,7.3300,7.3400,7.3300,7.3400,146900,1077957.0000,3
2022-07-27,20220727112000000,sh.600000,7.3400,7.3400,7.3300,7.3400,129100,947417.0000,3
2022-07-27,20220727112500000,sh.600000,7.3400,7.3400,7.3300,7.3400,82900,608308.0000,3
2022-07-27,20220727113000000,sh.600000,7.3400,7.3400,7.3300,7.3400,170700,1252761.0000,3
2022-07-27,20220727130500000,sh.600000,7.3400,7.3500,7.3300,7.3500,205445,1508446.0000,3
2022-07-27,20220727131000000,sh.600000,7.3500,7.3500,7.3400,7.3500,170900,1255499.0000,3
2022-07-27,20220727131500000,sh.600000,7.3400,7.3500,7.3300,7.3300,332600,2441957.0000,3
2022-07-27,20220727132000000,sh.600000,7.3300,7.3500,7.3300,7.3400,234800,1723136.0000,3
2022-07-27,20220727132500000,sh.600000,7.3300,7.3400,7.3300,7.3400,169700,1244714.0000,3
2022-07-27,20220727133000000,sh.600000,7.3400,7.3500,7.3300,7.3400,554091,4065119.0000,3
2022-07-27,20220727133500000,sh.600000,7.3400,7.3500,7.3400,7.3400,121301,891114.0000,3
2022-07-27,20220727134000000,sh.600000,7.3500,7.3500,7.3400,7.3400,117700,864695.0000,3
2022-07-27,20220727134500000,sh.600000,7.3400,7.3500,7.3400,7.3500,118500,870577.0000,3
2022-07-27,20220727135000000,sh.600000,7.3500,7.3500,7.3400,7.3400,68500,503375.0000,3
2022-07-27,20220727135500000,sh.600000,7.3400,7.3500,7.3400,7.3400,150700,1106836.0000,3
2022-07-27,20220727140000000,sh.600000,7.3400,7.3500,7.3400,7.3500,136100,999732.0000,3
2022-07-27,20220727140500000,sh.600000,7.3500,7.3500,7.3400,7.3500,196072,1440547.0000,3
2022-07-27,20220727141000000,sh.600000,7.3500,7.3600,7.3400,7.3600,178400,1310766.0000,3
2022-07-27,20220727141500000,sh.600000,7.3600,7.3600,7.3400,7.3500,459600,3375077.0000,3
2022-07-27,20220727142000000,sh.600000,7.3500,7.3600,7.3400,7.3600,497200,3653072.0000,3
2022-07-27,20220727142500000,sh.600000,7.3600,7.3600,7.3400,7.3400,336500,2472666.0000,3
2022-07-27,20220727143000000,sh.600000,7.3600,7.3600,7.3400,7.3400,273000,2004120.0000,3
2022-07-27,20220727143500000,sh.600000,7.3400,7.3500,7.3300,7.3400,1565700,11491942.0000,3
2022-07-27,20220727144000000,sh.600000,7.3400,7.3400,7.3300,7.3300,342900,2514810.0000,3
2022-07-27,20220727144500000,sh.600000,7.3400,7.3400,7.3300,7.3400,245100,1797517.0000,3
2022-07-27,20220727145000000,sh.600000,7.3400,7.3400,7.3300,7.3400,724300,5311146.0000,3
2022-07-27,20220727145500000,sh.600000,7.3400,7.3400,7.3300,7.3300,408300,2993921.0000,3
2022-07-27,20220727150000000,sh.600000,7.3400,7.3400,7.3300,7.3400,918873,6743403.0000,3
2022-07-28,20220728093500000,sh.600000,7.3500,7.3700,7.3400,7.3600,1299270,9556087.0000,3
2022-07-28,20220728094000000,sh.600000,7.3700,7.3700,7.3500,7.3500,395643,2912309.0000,3
2022-07-28,20220728094500000,sh.600000,7.3500,7.3600,7.3500,7.3500,324000,2383780.0000,3
2022-07-28,20220728095000000,sh.600000,7.3500,7.3600,7.3500,7.3500,169500,1246724.0000,3
2022-07-28,20220728095500000,sh.600000,7.3500,7.3500,7.3400,7.3500,991257,7284971.0000,3
2022-07-28,20220728100000000,sh.600000,7.3500,7.3500,7.3200,7.3300,2610830,19146981.0000,3
2022-07-28,20220728100500000,sh.600000,7.3300,7.3400,7.3200,7.3200,1497010,10972510.0000,3
2022-07-28,20220728101000000,sh.600000,7.3200,7.3400,7.3200,7.3300,539200,3952339.0000,3
2022-07-28,20220728101500000,sh.600000,7.3400,7.3400,7.3300,7.3400,217200,1593074.0000,3
2022-07-28,20220728102000000,sh.600000,7.3400,7.3500,7.3300,7.3500,667400,4901656.0000,3
2022-07-28,20220728102500000,sh.600000,7.3500,7.3600,7.3400,7.3600,1122490,8260151.0000,3
2022-07-28,20220728103000000,sh.600000,7.3600,7.3600,7.3500,7.3500,300200,2209259.0000,3
2022-07-28,20220728103500000,sh.600000,7.3600,7.3600,7.3500,7.3600,472600,3477592.0000,3
2022-07-28,20220728104000000,sh.600000,7.3600,7.3600,7.3500,7.3600,309406,2275791.0000,3
2022-07-28,20220728104500000,sh.600000,7.3600,7.3600,7.3500,7.3600,173800,1278765.0000,3
2022-07-28,20220728105000000,sh.600000,7.3600,7.3600,7.3500,7.3600,232900,1713430.0000,3
2022-07-28,20220728105500000,sh.600000,7.3600,7.3600,7.3500,7.3600,355900,2617882.0000,3
2022-07-28,20220728110000000,sh.600000,7.3500,7.3600,7.3500,7.3600,195800,1440330.0000,3
2022-07-28,20220728110500000,sh.600000,7.3600,7.3600,7.3400,7.3600,629300,4625697.0000,3
2022-07-28,20220728111000000,sh.600000,7.3600,7.3600,7.3500,7.3500,138600,1019610.0000,3
2022-07-28,20220728111500000,sh.600000,7.3500,7.3600,7.3500,7.3600,272400,2004047.0000,3
2022-07-28,20220728112000000,sh.600000,7.3600,7.3600,7.3400,7.3500,376100,2762155.0000,3
2022-07-28,20220728112500000,sh.600000,7.3500,7.3500,7.3400,7.3500,196999,1447040.0000,3
2022-07-28,20220728113000000,sh.600000,7.3500,7.3500,7.3400,7.3400,88000,646629.0000,3
2022-07-28,20220728130500000,sh.600000,7.3500,7.3600,7.3400,7.3500,315600,2318155.0000,3
2022-07-28,20220728131000000,sh.600000,7.3500,7.3600,7.3400,7.3500,195900,1440119.0000,3
2022-07-28,20220728131500000,sh.600000,7.3500,7.3600,7.3400,7.3400,266500,1957684.0000,3
2022-07-28,20220728132000000,sh.600000,7.3600,7.3600,7.3400,7.3500,92200,677590.0000,3
2022-07-28,20220728132500000,sh.600000,7.3500,7.3500,7.3400,7.3400,233600,1714997.0000,3
2022-07-28,20220728133000000,sh.600000,7.3400,7.3500,7.3400,7.3500,90200,662579.0000,3
2022-07-28,20220728133500000,sh.600000,7.3400,7.3500,7.3400,7.3400,128900,946629.0000,3
2022-07-28,20220728134000000,sh.600000,7.3400,7.3500,7.3400,7.3500,123800,909211.0000,3
2022-07-28,20220728134500000,sh.600000,7.3400,7.3500,7.3400,7.3500,91900,675047.0000,3
2022-07-28,20220728135000000,sh.600000,7.3400,7.3500,7.3300,7.3400,379000,2781686.0000,3
2022-07-28,20220728135500000,sh.600000,7.3400,7.3500,7.3300,7.3500,172000,1263048.0000,3
2022-07-28,20220728140000000,sh.600000,7.3400,7.3500,7.3400,7.3500,156151,1146706.0000,3
2022-07-28,20220728140500000,sh.600000,7.3500,7.3500,7.3300,7.3400,281700,2068087.0000,3
2022-07-28,20220728141000000,sh.600000,7.3400,7.3500,7.3300,7.3400,439022,3220364.0000,3
2022-07-28,20220728141500000,sh.600000,7.3500,7.3500,7.3300,7.3400,231178,1697014.0000,3
2022-07-28,20220728142000000,sh.600000,7.3400,7.3500,7.3300,7.3400,114400,839674.0000,3
2022-07-28,20220728142500000,sh.600000,7.3400,7.3500,7.3300,7.3300,94500,693489.0000,3
2022-07-28,20220728143000000,sh.600000,7.3300,7.3400,7.3300,7.3300,131600,965389.0000,3
2022-07-28,20220728143500000,sh.600000,7.3400,7.3400,7.3300,7.3400,750850,5505315.0000,3
2022-07-28,20220728144000000,sh.600000,7.3400,7.3400,7.3300,7.3400,242600,1779892.0000,3
2022-07-28,20220728144500000,sh.600000,7.3300,7.3400,7.3300,7.3400,364900,2676698.0000,3
2022-07-28,20220728145000000,sh.600000,7.3400,7.3400,7.3300,7.3400,496400,3642293.0000,3
2022-07-28,20220728145500000,sh.600000,7.3400,7.3400,7.3300,7.3300,860100,6307757.0000,3
2022-07-28,20220728150000000,sh.600000,7.3300,7.3400,7.3300,7.3300,1695566,12429191.0000,3
2022-07-29,20220729093500000,sh.600000,7.3500,7.3500,7.3300,7.3400,2324114,17061236.0000,3
2022-07-29,20220729094000000,sh.600000,7.3500,7.3500,7.3400,7.3400,375200,2756546.0000,3
2022-07-29,20220729094500000,sh.600000,7.3400,7.3500,7.3300,7.3300,1420086,10424206.0000,3
2022-07-29,20220729095000000,sh.600000,7.3400,7.3400,7.3300,7.3400,489140,3588967.0000,3
2022-07-29,20220729095500000,sh.600000,7.3400,7.3500,7.3300,7.3400,1021219,7495236.0000,3
2022-07-29,20220729100000000,sh.600000,7.3400,7.3500,7.3300,7.3300,1498000,10997092.0000,3
2022-07-29,20220729100500000,sh.600000,7.3400,7.3500,7.3300,7.3400,1266300,9294535.0000,3
2022-07-29,20220729101000000,sh.600000,7.3400,7.3400,7.3300,7.3300,139000,1019808.0000,3
2022-07-29,20220729101500000,sh.600000,7.3300,7.3400,7.3300,7.3400,310829,2279116.0000,3
2022-07-29,20220729102000000,sh.600000,7.3400,7.3400,7.3300,7.3400,159100,1167176.0000,3
2022-07-29,20220729102500000,sh.600000,7.3400,7.3400,7.3300,7.3400,273050,2002815.0000,3
2022-07-29,20220729103000000,sh.600000,7.3400,7.3400,7.3300,7.3300,497300,3645780.0000,3
2022-07-29,20220729103500000,sh.600000,7.3300,7.3300,7.3200,7.3300,753694,5523445.0000,3
2022-07-29,20220729104000000,sh.600000,7.3200,7.3300,7.3100,7.3200,2376106,17391181.0000,3
2022-07-29,20220729104500000,sh.600000,7.3200,7.3300,7.3100,7.3300,132794,972365.0000,3
2022-07-29,20220729105000000,sh.600000,7.3300,7.3300,7.3100,7.3200,858800,6286186.0000,3
2022-07-29,20220729105500000,sh.600000,7.3200,7.3200,7.3100,7.3100,321700,2352137.0000,3
2022-07-29,20220729110000000,sh.600000,7.3100,7.3200,7.3000,7.3100,1526100,11153172.0000,3
2022-07-29,20220729110500000,sh.600000,7.3100,7.3100,7.2900,7.3100,1747201,12751750.0000,3
2022-07-29,20220729111000000,sh.600000,7.3100,7.3100,7.2900,7.3000,602300,4394181.0000,3
2022-07-29,20220729111500000,sh.600000,7.2900,7.3000,7.2900,7.2900,634900,4629626.0000,3
2022-07-29,20220729112000000,sh.600000,7.2900,7.3000,7.2900,7.3000,325800,2375458.0000,3
2022-07-29,20220729112500000,sh.600000,7.2900,7.3000,7.2900,7.3000,221900,1619428.0000,3
2022-07-29,20220729113000000,sh.600000,7.2900,7.3000,7.2900,7.2900,279300,2037727.0000,3
2022-07-29,20220729130500000,sh.600000,7.2900,7.3000,7.2900,7.3000,552630,4030252.0000,3
2022-07-29,20220729131000000,sh.600000,7.3000,7.3000,7.2800,7.2900,681970,4971500.0000,3
2022-07-29,20220729131500000,sh.600000,7.2900,7.2900,7.2700,7.2800,1216300,8853200.0000,3
2022-07-29,20220729132000000,sh.600000,7.2800,7.2800,7.2700,7.2800,204300,1486192.0000,3
2022-07-29,20220729132500000,sh.600000,7.2800,7.2900,7.2700,7.2900,547664,3986913.0000,3
2022-07-29,20220729133000000,sh.600000,7.2800,7.2900,7.2800,7.2800,540034,3932280.0000,3
2022-07-29,20220729133500000,sh.600000,7.2800,7.2900,7.2800,7.2900,245600,1789114.0000,3
2022-07-29,20220729134000000,sh.600000,7.2900,7.3000,7.2800,7.2900,465800,3395777.0000,3
2022-07-29,20220729134500000,sh.600000,7.2900,7.3000,7.2800,7.2900,201600,1469238.0000,3
2022-07-29,20220729135000000,sh.600000,7.2900,7.3000,7.2700,7.2800,1790300,13031472.0000,3
2022-07-29,20220729135500000,sh.600000,7.2800,7.2900,7.2700,7.2800,426600,3105965.0000,3
2022-07-29,20220729140000000,sh.600000,7.2700,7.2900,7.2700,7.2900,738200,5372932.0000,3
2022-07-29,20220729140500000,sh.600000,7.2900,7.2900,7.2700,7.2900,271186,1974281.0000,3
2022-07-29,20220729141000000,sh.600000,7.2800,7.2900,7.2700,7.2700,994800,7233619.0000,3
2022-07-29,20220729141500000,sh.600000,7.2700,7.2700,7.2500,7.2600,3596580,26117491.0000,3
2022-07-29,20220729142000000,sh.600000,7.2500,7.2600,7.2500,7.2600,718542,5212898.0000,3
2022-07-29,20220729142500000,sh.600000,7.2600,7.2600,7.2500,7.2600,788000,5718292.0000,3
2022-07-29,20220729143000000,sh.600000,7.2600,7.2700,7.2500,7.2600,978100,7100184.0000,3
2022-07-29,20220729143500000,sh.600000,7.2600,7.2600,7.2500,7.2600,854000,6197804.0000,3
2022-07-29,20220729144000000,sh.600000,7.2500,7.2600,7.2400,7.2500,2280958,16538355.0000,3
2022-07-29,20220729144500000,sh.600000,7.2500,7.2500,7.2300,7.2400,2477400,17932752.0000,3
2022-07-29,20220729145000000,sh.600000,7.2300,7.2500,7.2300,7.2400,1461621,10581344.0000,3
2022-07-29,20220729145500000,sh.600000,7.2500,7.2600,7.2400,7.2400,1121914,8130368.0000,3
2022-07-29,20220729150000000,sh.600000,7.2500,7.2600,7.2500,7.2600,1165284,8457152.0000,3
